,rf,ada,mlp
0,0.037678323897849066,0.042156049064095286,0.19461253808022003
1,0.0314461295720102,0.03534841719055379,0.16034410990629852
2,0.02883948247127266,0.037384388381304964,0.17423085515114503
3,0.014219850548766143,0.01505917927795044,0.10576103035601622
4,0.023940819898075796,0.005645155365385004,0.06254297439065508
5,0.011214814342288175,0.015048250719184421,0.10410658132317492
6,0.010036260447160297,0.016445485252366786,0.09929612396704417
7,0.01294046299049634,0.007585510043950212,0.06450057632571202
8,0.0254643948471005,0.034307425500249934,0.16501278206028014
9,0.03630427704778628,0.048936930574071835,0.23211120157295131
10,0.044625889781023866,0.04526015467924279,0.2016112338192013
11,0.020521092911902482,0.037366250233484236,0.1803116920582568
12,0.03668760277295582,0.04649889114484303,0.2119539539385543
13,0.0036956259308038716,0.009506227883812467,0.05145738487518373
14,0.0021238328417447832,0.008609784452599726,0.04457739806426008
15,0.010031511901560578,0.012380623094213106,0.07536540148618952
16,0.015432682512251163,0.0036417899405670213,0.044730689737125844
17,0.0030795966505550326,0.008921883784473821,0.032343670152823564
18,0.029992167646781694,0.03337689172888058,0.15076258596904474
19,0.010264539023270632,0.010384514898778879,0.051310315397566794
20,0.029391676477515827,0.02824153945631132,0.12275277481484353
21,0.02174246866525562,0.024467760200647896,0.10742530810906496
22,0.03168266923616103,0.02896121525077137,0.12435107900665154
23,0.044432038810080614,0.04460846175855095,0.19432738716430487
24,0.035279371658091384,0.03769551753319575,0.1717044424962459
25,0.03512448614784917,0.04229131653027571,0.19229021149233017
26,0.019920439750725192,0.024450841378873704,0.11176005199017028
27,0.014563189427377074,0.011607877609915508,0.06346184581671345
28,0.02604049956417164,0.030897595446823516,0.14093169763333516
29,0.04362357298230549,0.04668906744719893,0.20815466840479013
30,0.02382247097847255,0.03065187934870471,0.1404924959951365
31,0.018955740111189636,0.021614220129488066,0.09750434634043015
32,0.007776150904117364,0.004139569853730608,0.019548497458090154
33,0.04618486398032805,0.03829278424524696,0.16202623429654553
34,0.03733302765326036,0.044234563798062586,0.20064997890808137
35,0.04645500630315195,0.0396491659438586,0.16579427391851703
36,0.005640247029953233,0.0045609898151625595,0.025994999956620527
37,0.019905290542049252,0.021513972981046226,0.09654439634392004
38,0.0019835813223320516,0.015423290716942721,0.07225443986820218
39,0.035280197459216546,0.04055473255528757,0.18277569194529536
40,0.03223676138851225,0.035277666076006846,0.15917166129179333
41,0.0030948605695193332,0.008465682589665596,0.04421732883558736
42,0.010092088059580655,0.011714424187887432,0.06664960299353201
43,0.01920445556194996,0.00959068568856118,0.04667012499480199
44,0.03636074369767607,0.030798655555932683,0.12690129677531664
45,0.018867364422701368,0.023347606423422297,0.10427075491241397
46,0.0031820490925031954,0.010373521931260865,0.050499717615460384
47,0.008182347309218053,0.010526954953498403,0.04804518441401157
48,0.02488249672300453,0.02685249581414051,0.11700368212030442
49,0.009202273246658978,0.011967778998356143,0.05589662865284757
50,0.012483673347248515,0.015754571676268654,0.07610815174133817
51,0.010518357287880677,0.014810629250935207,0.07482001492894542
52,0.008360133338564434,0.02743684102619579,0.13915193786195826
53,0.0008593630287371735,0.00686912497810836,0.040405303912184144
54,0.014002104373284086,0.015102915792157088,0.0713585102578394
55,0.022496840632347928,0.029275950256473563,0.13393699511040083
56,0.026588411299126407,0.031203882148592894,0.14221317903819697
57,0.03805534721672323,0.040096172671683,0.17790909134306587
58,0.01580122963871409,0.010524811789801513,0.0571767744177536
59,0.031566128079453505,0.031602538530013304,0.14267109868494696
60,0.031926370808137934,0.043805459853606385,0.20475928531538853
61,0.02959647756344623,0.03176746550805649,0.143256929884812
62,0.03924591553156913,0.03736793953093814,0.16286546929553164
63,0.02852980868236593,0.04160544184732048,0.19614627287518932
64,0.03549816485552172,0.0370924668814105,0.16375625019923684
65,0.023765511618647043,0.02435414775625835,0.11525855238598058
66,0.03427180959277415,0.03059851273936864,0.13117191308594656
67,0.031058882632078223,0.029219580412280465,0.12401383659405589
68,0.0397790332793472,0.03806261073220743,0.16508445787373405
69,0.042457811920880925,0.03727387396644842,0.15736188226233871
70,0.022439679510388708,0.0017129957715153938,0.026213570943355947
71,0.009033874972368528,0.009542889382910053,0.05280106707922168
72,0.03508879502594027,0.03107530820408015,0.13206247426348522
73,0.004907385354174711,0.016927976244984804,0.07710028278433373
74,0.03802612667402385,0.034542329975444375,0.14633116995001422
75,0.001169618637298574,0.01010976911079934,0.04584868661159824
76,0.022185539667752916,0.022508689650846483,0.09555485043181693
77,0.0482489947392513,0.04402257928819028,0.18763269706804603
78,0.010954841255402957,0.007880990997343103,0.049346746863832065
79,0.03993200891411629,0.04227605248773979,0.18900620927772063
80,0.012708798948402633,0.014737370062395892,0.06560149802380189
81,0.01309452490118158,0.012085903732491183,0.05715970988163074
82,0.005253408883847613,0.00893713872241645,0.0463011686148567
83,0.016323568516224445,0.008648953151133669,0.048040815038964874
84,0.023790090837084988,0.02702916694189123,0.12580482514047917
