,rf,ada,mlp
0,0.014936864593848869,0.031109986556560356,0.042847915513245946
1,0.010270203796517904,0.02243439920807699,0.030272132249662742
2,0.010284201282558117,0.03254266426479071,0.0403035973379133
3,0.01731238335022604,0.0710034176192117,0.06901396821836107
4,0.021600567360257835,0.06507540153107545,0.056723616977234485
5,0.017753850136229463,0.06683840293171264,0.06892180526187186
6,0.012315854890518807,0.05646876137287424,0.04749063675954542
7,0.01890171944023779,0.0514684789453039,0.05269510982181418
8,0.00908507229181582,0.036466687038689403,0.0433897951062048
9,0.017018691062988044,0.048634154315530795,0.06251939054799811
10,0.018025130754171073,0.02169370440408417,0.03649220755078359
11,0.007379128029867946,0.04684915684537314,0.05144376029574142
12,0.01567519375714191,0.038970844370973194,0.051406566687437934
13,0.010351044927851792,0.021441933217343567,0.0236018821909347
14,0.010943888837285705,0.01863061807396261,0.019587300941560238
15,0.013637519006867395,0.045519858568901755,0.03589677332807164
16,0.019825932063318584,0.045811216523852664,0.044757143533091126
17,0.011071886045348324,0.001622408008235419,0.012097704378849454
18,0.009076635524518595,0.020152524340917837,0.026900249331483377
19,0.008090455923008439,0.017711416271912195,0.02363246754919575
20,0.006934662794009133,0.008421389882153423,0.01329250715101531
21,0.002992120468318383,0.011783030389006535,0.012261405238281942
22,0.007863387235360193,0.005864560321271924,0.011494493698703992
23,0.017575233298203822,0.02007504451823552,0.034216561659475085
24,0.012509891748413491,0.023879462786181967,0.0335255314041262
25,0.013747762664764534,0.031212067734866542,0.04209067883448938
26,0.003592107282442862,0.017476437629172503,0.018764837706708986
27,0.01617846752781993,0.040290334898357635,0.025067184821292197
28,0.007006565651328435,0.021423810729310436,0.02619115705715063
29,0.01815875177438498,0.025843634001170877,0.04097023771938145
30,0.0060031479511928375,0.023985210554282033,0.02756244720046772
31,0.0031661306278847005,0.013221837732980673,0.014194484761839153
32,0.01627291193987391,0.020979734640931745,0.02102296411491603
33,0.01590506009087282,0.005185671416950983,0.014721805745184129
34,0.015184941125670605,0.03181285947092025,0.04404413894676265
35,0.016411370786250983,0.005991792160118127,0.017321377976464894
36,0.01506788717021987,0.02149110582155157,0.0217734877623308
37,0.003349449792804997,0.012235425764253863,0.013904399917476638
38,0.010650498134581618,0.023184519133707605,0.011517188068356552
39,0.01316043744140269,0.02661964065528259,0.03699439320281706
40,0.01047853169623349,0.02076350826808904,0.02879981216125494
41,0.010713152297457205,0.018473028455915037,0.020864252626171892
42,0.013988172352976374,0.039038729748191905,0.02738723264530939
43,0.01955336213846494,0.03729679093053341,0.02047541274661397
44,0.009725833763015447,0.006300929944340978,0.00934232626103468
45,0.002234150860942197,0.014377483171174536,0.013713484860169885
46,0.00985339345415091,0.016769974860863117,0.015418678434929266
47,0.008161642388025267,0.012093553394275914,0.01595152078359618
48,0.004576488842976577,0.01202099460568239,0.014054416391761946
49,0.014877340641777578,0.024868069807267197,0.009469677599760523
50,0.005962156971737753,0.018717505888335213,0.02112780955831562
51,0.00709811096231961,0.022404852737325072,0.025195790269796875
52,0.003651511509256191,0.04607688430117552,0.04406628773280926
53,0.012352212498804957,0.022000944812266866,0.02426329868034735
54,0.005708203457060637,0.01654015772245116,0.020192980251804025
55,0.005056103567024399,0.02285211159307871,0.02545725954727911
56,0.007298818138655393,0.021279062624296987,0.026346128790529735
57,0.013913673863551121,0.020237179255996017,0.03142201525637619
58,0.01714470763001181,0.039413960121416264,0.02398141981934973
59,0.00928771990465732,0.018088682444215073,0.024795303761788477
60,0.013404625732140473,0.041466926722521606,0.051988786397033436
61,0.008504824200564334,0.01810966183427456,0.02439405441281633
62,0.013340915294107438,0.011764279988245415,0.022447685988956356
63,0.01152698838640594,0.04253081448422315,0.05125302654528651
64,0.011945934671628395,0.01761635868670537,0.02693028300618847
65,0.006218954118392125,0.023906499977612336,0.028988264574855066
66,0.009300224092207468,0.005780756615025163,0.012391742660805238
67,0.0074460076048804376,0.0071270755674146076,0.011584188554490015
68,0.01370460776993414,0.01186008298275232,0.022920650297434616
