,strain,x,y,z
0,,-3.415553016563946,1.050056244808641,5.988367933888936
1,,-0.8948392541416308,2.2198298302748496,5.217443089967562
2,,-2.2105454398021274,3.1024798718103845,4.8779628352289
3,,-4.82383737770727,-0.3527087434125298,-0.44576362655060464
4,,-2.6401447810710077,1.157348812719794,-1.6592818394756743
5,,-4.0847349874705925,-2.4910652337252532,-0.04528761308435181
6,,-2.0174916437387607,4.031814718396445,0.045945553949299445
7,,-1.0973283926126176,-2.1227492163267536,-0.24995234459956972
8,,-3.015461256862907,0.9838238538168735,4.47300383868286
9,,-6.1410097224412565,3.0989448696199053,5.783447248151807
10,,-2.3267086107221338,2.040487149147796,6.848843927168019
11,,-2.6722763417331565,5.777602810758781,3.8170638534115677
12,,-2.0580694494201324,6.40390914342372,5.823865977101772
13,,2.4007467169621357,-0.7701286260652622,1.804386092957934
14,,2.952187868906462,-0.24509480195341227,1.6002419812415087
15,,-0.2588640206360443,3.064203055873833,0.06501235008893191
16,,0.021667539904800415,-1.2151267131587817,-0.563874345965726
17,,5.868863921067859,0.4566649702835195,1.740564828907108
18,,-0.3263495794099227,2.1138930521683594,5.04093287448957
19,,3.24295367154551,-1.8177953365319228,2.6429518725972563
20,,1.6612764238254967,1.1379985798357133,4.98647641561076
21,,2.502983910157702,2.27384590701176,4.0302144033449085
22,,1.8391155726075443,0.9437754818229372,5.273974656367447
23,,-0.41477686582228346,4.061694646183332,6.816908474135925
24,,-1.835213245845734,0.9983257656172707,5.6996560664013165
25,,-1.825904684918524,4.485721971189212,5.648563563061641
26,,1.192882557506837,1.6771617839416788,3.8016350196309086
27,,1.8179063576871033,4.194784935875902,-0.49922237046108675
28,,-0.04723802318763265,2.290421456460405,4.549767705258102
29,,-2.1462560287052526,3.791058029937645,6.709234310778717
30,,0.17295128714836022,3.192845160483624,4.267125366477641
31,,1.9408716004912583,0.9750987417246635,3.6923227789815165
32,,3.564909145099274,-0.12961931358819467,0.3973013958986429
33,,0.6903808156916562,0.21455367997966857,7.0763000516403505
34,,-2.1373743850464875,4.5965289735933625,5.920230971065714
35,,1.446664301667985,2.0409613640067676,7.0973077004060405
36,,3.253038899592899,-0.24657937224781223,0.6642540743024323
37,,2.0026892352590844,0.6249328403189216,3.8139011292320197
38,,4.3315169183040965,4.070387653483672,1.0840201937794602
39,,-1.2290260683094576,3.9269817886679927,5.676399466084009
40,,-0.7215968290230474,2.060720908809358,5.318136150017947
41,,2.9887966565402486,-0.6193615107800976,1.7303518234731574
42,,1.1299947946675888,3.3843726247338424,0.061332716307135104
43,,2.604302886481066,3.5210561912143614,-1.0655449430193662
44,,3.1289893551560746,1.7565315234678909,5.855111061372559
45,,2.323859347059499,2.3931185112729567,3.6707234456407996
46,,3.065235355640441,0.45718990994851993,1.7342864293435576
47,,3.6696679458279795,-0.5120379489703188,2.3745269542815115
48,,2.406243561162684,2.5737173494036414,4.417194157321896
49,,4.054930070673908,3.4347144733481185,0.18658168120006868
50,,1.8870052175984573,-0.5672594960067998,2.900488695175331
51,,1.5266836104186634,-0.9367796544436355,2.6566217564215164
52,,-1.7374729841867054,4.757687753793843,2.3185313362209827
53,,2.7083390073761313,-0.8267894962669204,1.3573254332089086
54,,2.4043384624481554,-1.015165068802274,3.0965599166419704
55,,0.5816124957526727,3.197565527597525,4.1046398724681135
56,,-0.11703683541380366,2.2050610640085218,4.618248693584686
57,,-0.7645958881550665,3.067082018254257,6.03175051293458
58,,1.9560625678054007,3.8632648122483246,-0.6492206020023672
59,,-0.29610270603622413,0.11433924134414908,5.254945309472693
60,,-3.4294384104079416,4.9129790240076465,5.238175809905532
61,,-0.09744728905850808,1.4059663456516207,4.999507273495725
62,,0.057000183906160906,1.6577343993254017,6.197249200894589
63,,-3.2056246754185014,4.996826338118855,4.816560638841462
64,,0.019152268027494923,2.913916828627525,5.719807187765249
65,,0.15063148493054127,-1.6268263618495646,4.3035074959616395
66,,1.566210666367509,0.7320322108305518,5.596127022981836
67,,2.5558600476738147,2.0713424157816585,5.190183379232184
68,,0.294746230692678,2.2272948241867856,6.259606381712107
69,,1.370311183409648,1.8868736697429125,6.601635006953071
70,,0.4983772324713187,-0.45289915953824944,-1.440584964549037
71,,1.9980224434679499,2.398308964075894,0.2072976533202202
72,,1.843342358888395,1.0667810033391603,5.6961516607618945
73,,4.263745477208069,3.6088393414836473,1.934062308959509
74,,1.8112499318281423,2.2218979364340314,6.050366767049301
75,,3.912058597819192,1.1762128266550917,1.4673395232377895
76,,3.523057527315551,1.8196025047112552,4.095220318499118
77,,0.2792803038899353,2.986388794926154,7.304962864307524
78,,1.3170962035316878,1.8336653529604994,-0.02982555514784213
79,,-1.6865425642688723,2.7074036987194434,6.263056859025711
80,,3.3116342193078703,0.18630167854075408,2.93028693172978
81,,3.2292707449636584,-1.7810355046727937,2.9951871491249014
82,,3.024704500485777,-1.0624316812822052,2.008231382779421
83,,1.8782943963961016,3.0983919245366547,-0.7071918425394226
84,,-0.13743975191396096,0.2704282183045037,4.287810356567527
85,,2.468391561073924,-0.36909961479385855,2.84672120103017
86,,-1.1846993679509785,1.778588168657316,7.208372373065011
87,,-0.8670021128063188,0.1607522345287704,5.9887012893057765
88,,3.265481464281902,-0.3629067820569001,0.8292972921117054
89,,0.09987356865201519,0.7114816296864696,-1.4615681337460669
90,,-1.470744316482558,-0.785509160567764,-0.7908691970212138
91,,-2.4553162892961966,3.519025603407539,5.880836743948903
92,,-3.0391999436301322,5.05097768454234,3.5908522887357
93,,-0.8789364943739626,3.028335066743492,5.60896022811762
94,,-0.6054170067874001,0.5327433068975667,6.213156732322903
95,,-0.45948981147614565,1.1603723722713668,6.468389735011773
96,,1.214638300635757,1.16604324514564,5.438846279494263
97,,0.18532083246964004,2.4906829342512826,4.70782839567284
98,,-0.16832714451823827,2.176621378088999,4.643072215058902
99,,-0.9142817851887215,3.667225838229623,4.864931598404383
100,,-0.6625395981586841,3.3287172398553397,5.159184365265758
101,,2.5589330046505703,0.1494663590958769,6.048040785638413
102,,2.2325490803434223,3.6051077290171207,-0.9948410314397962
103,,0.10244192181630046,-0.8647736566817972,-2.3817068149261975
104,,0.1402486867757221,-0.8655593694226511,-0.3364692427828033
105,,0.6951202273744603,0.6792932403405058,6.874364014698616
106,,-0.8013398860274583,-2.0076706135201166,-0.8901987819156472
107,,2.565284317873156,0.144283176498458,3.980735587282145
108,,-0.4721080194112227,4.659012861509805,3.9353641119492853
109,,0.6679700021832645,4.168199421944694,6.323298486245752
110,,1.8782703935146878,2.642819047730498,7.197013290722255
111,,0.0492796933996833,5.488948058816103,3.6107890793235526
112,,-1.1918462039793745,4.243774019371849,3.9632183472351885
113,,2.6696957671116643,2.517067595953439,3.88221810620115
114,,0.3409909739500434,0.7199057700628074,4.712765962365174
115,,0.7452148101597892,-0.35222348521289093,3.3867524639691924
116,,-0.7092335147609745,0.4866621488049083,4.717536648328544
117,,-1.331974323647951,1.6051923035530986,4.329554295941802
118,,-1.38848680822264,1.500205316881278,4.42754886602898
119,,-2.8465719109217074,3.4631682197570517,1.685063744469291
120,,-4.550161390955116,1.5918018642852143,5.2989299692925975
121,,1.5998626617273992,1.5457870768386799,5.756331731770176
122,,-1.424944253007541,-2.397577282814674,-0.32654271184555705
123,,-3.310715025480113,0.4781971100957476,-0.2831225650503586
124,,-1.1405722985549631,3.9517867383521486,3.711491069712472
125,,-1.9874887692964074,-0.192995525859734,-1.5207902036963818
126,,-1.6319453905004084,-0.9663253750437699,-1.6337760442657632
127,,-0.3201979953358952,-1.0739327163485128,-1.4578887993744067
128,,0.13072523240495504,-0.6466252533128445,-1.9772073273747464
129,,0.10825643878602281,-0.6208347687712543,-1.9455789376608474
130,,0.024291321776748143,-0.630177589723268,-1.9669378992710143
131,,0.024291321776748143,-0.630177589723268,-1.9669378992710143
132,,0.08098856521812714,-0.680995961556363,-2.0448164998231433
133,,0.09663391812383082,-0.5097196005238851,-1.4982593751360418
134,,-0.0015888531387324711,-0.4460344651290098,-1.7900874579565227
