,rf,ada,mlp
0,0.007143144371413732,0.006333305990225037,0.018839788938054654
1,0.0087698947675038,0.003100337658688668,0.017079865453667756
2,0.005691900332147928,0.008818703560851451,0.009167552374240651
3,0.007982500378358473,0.04040445410637148,0.03797529297020662
4,0.005240788039765992,0.04303776765936915,0.04263839103649621
5,0.009162752672563746,0.03350647016722969,0.03158639189642133
6,0.003957701065723993,0.03858569549771523,0.03246916270432368
7,0.006792858370286876,0.024377796425730586,0.0230270542048372
8,0.005451098990635484,0.00967754539567525,0.008422838007371765
9,0.0011792609749746764,0.01580207141713278,0.006459435763663799
10,0.009228269986397917,0.00520624652089645,0.02646085472688283
11,0.005586525358619398,0.02388624938043457,0.011447979186453992
12,0.008667633784629397,0.0156241061599342,0.016670944848370065
13,0.010457047661633483,0.005348823261594811,0.003811728093662783
14,0.01051684077434147,0.007866391507354237,0.0036123950781964775
15,0.002517930260066372,0.0317637670680971,0.025740731399746933
16,0.00515248186127688,0.02389378138519167,0.022332936261562204
17,0.015114055449413985,0.014762138665919418,0.014568975053425035
18,0.009473518182272784,0.00406990336821743,0.01757109456919738
19,0.014005233604332023,0.005622973008023843,0.01507864023688162
20,0.013147515840868877,0.009638207627031048,0.024609957545888343
21,0.012568148935503148,0.011461222174920998,0.018969836878191603
22,0.014018439466763446,0.011699474051750406,0.02775250787319536
23,0.011762364456222231,0.010489777678548681,0.02935348944418114
24,0.008925162440131753,0.0034896776422374608,0.020513112170512406
25,0.007631928292693106,0.009349699889219066,0.015548081665280543
26,0.01016296820333441,0.006919229450630623,0.013145197507728893
27,0.0060134073073440306,0.034762251436492426,0.028855412623516312
28,0.009067175228139008,0.005847491826311406,0.014377429396425495
29,0.008622154495345107,0.004197993802786507,0.023183122033599596
30,0.008819461727495401,0.010068794914644762,0.012705104778785276
31,0.011560259118188245,0.006588595814014828,0.015326190434581045
32,0.00941921111344384,0.013321825355952567,0.00668017604861511
33,0.015638990280559043,0.019070298629100382,0.04027586242272312
34,0.0075253621457729535,0.008699741778090776,0.016443846433922993
35,0.015842629145692743,0.0186565228891435,0.03980056245635653
36,0.00945070499953945,0.011909076188382184,0.004936445218797736
37,0.012063711376346407,0.006325633772779823,0.016884773830253916
38,0.01149005460129052,0.025629180712110282,0.01802960171854675
39,0.00859534850599353,0.007510378665109502,0.01797408727884651
40,0.009298481866469106,0.0030133141781253613,0.01865172287474744
41,0.011080029713107998,0.006019853522953399,0.0047964945090300986
42,0.0046876746960514875,0.030157139869662317,0.023636385079343406
43,0.005829709108349914,0.03436831247859999,0.029660527003911356
44,0.016746878095921715,0.01876730979391601,0.035491075474175286
45,0.011660955893253491,0.011376783852394837,0.015821376909385104
46,0.010454928617661459,0.00991771945827685,0.005404488261632495
47,0.013102485837631189,0.0069090823329302576,0.011984743348955232
48,0.012965351376849227,0.012230645325697186,0.02137641449079121
49,0.00952862274257916,0.026767595054072706,0.01932373225059473
50,0.011287415008501734,0.0022252226400009604,0.010951137880002395
51,0.010734288923543582,0.0015477663417241883,0.008859811465526857
52,0.004420976018680883,0.027222120728305814,0.016202325193749697
