,rf,ada,mlp
0,0.00590929871458261,0.010946757296940952,0.01624819486193486
1,0.0019047143399375593,0.0039436076924902,0.005651171287008032
2,0.004743400283841321,0.008163538063621897,0.01212831039807939
3,0.02120404639189521,0.030456560114413864,0.04821431606172086
4,0.020148537958851662,0.025032643231036388,0.041035699591033085
5,0.019606331648790744,0.031057415864143068,0.04780633292386025
6,0.01647509123176125,0.01807692286803972,0.031203543369219044
7,0.014589796281737287,0.023826351658785137,0.035819859668938116
8,0.007534629012494691,0.013125075316271448,0.01983926328428474
9,0.009811789300640179,0.018436445623978687,0.027207589902398688
10,0.002951925060676947,0.004699460125767713,0.006639608408118477
11,0.01026325961695024,0.01454194941878088,0.02310407767442286
12,0.006375230918475528,0.0124733876534173,0.0180214633211818
13,0.004686716334350724,0.012818192011151188,0.017192662044115254
14,0.0034879212399055474,0.011289200333046059,0.014483253052269421
15,0.012797453135707862,0.012605536897506193,0.022181979527827668
16,0.012845585987442244,0.019954033836394366,0.02988084994511996
17,0.003295127680344573,0.013614710137993926,0.01773745582165267
18,0.0014653017533707662,0.003184663647051838,0.004637222788150609
19,0.006176174507612358,0.016228377589528848,0.022705620444896345
20,0.0038805235913641697,0.006954752695066744,0.010919706638726975
21,0.0020060522894569054,0.00528098857254326,0.007559207751027532
22,0.004984226158906267,0.008073860944387792,0.012968226886044489
23,0.002977113568240148,0.004548737038824814,0.006563625247081444
24,0.0043565378967673095,0.0077402447318402874,0.011716333432102308
25,0.0034642699910110114,0.007339154563518881,0.010196170675801702
26,0.0012211104042287929,0.004392484114614652,0.005756759281925718
27,0.011952823667272268,0.007465764442085945,0.016135562463787532
28,0.0015288356569912278,0.0030470472329498367,0.004310619680770948
29,0.0006515553013393679,0.005209935971468908,0.005796165543273744
30,0.0022625982270692577,0.002119524020631927,0.003474906455422772
31,0.0020424599154507755,0.006976377793533795,0.009532078906692493
32,0.004241510524039642,0.011386362892672185,0.013915286635776895
33,0.008429678252404586,0.009483612806680647,0.017034528807857247
34,0.00341053078740771,0.007928845800239462,0.010808966648796525
35,0.007549157361699248,0.008269847130614613,0.014987853426272789
36,0.004357148511588013,0.011644980165929752,0.014596533739188275
37,0.002841996816943248,0.008108228561973277,0.011385210279393527
38,0.006040681268078358,0.004438386631029541,0.007306928205337183
39,0.001934954180242692,0.004759948005072539,0.006227010682380728
40,0.0018056056135804296,0.003638896012040859,0.005332884472485029
41,0.0038612560488149425,0.012430805308719269,0.016277544178237124
