,rf,ada,mlp
0,0.09372069263031226,0.1881687194185967,0.06519654700063233
1,0.11276559045801512,0.19640061843804654,0.028027951011854107
2,0.08411254609016502,0.16872245627163227,0.06685677210943257
3,0.06309693014637915,0.09612760386373086,0.31925575435858855
4,0.04650500012013558,0.11683908420504721,0.3157996529398367
5,0.07247538695787206,0.12679050771465042,0.26966247510901104
6,0.0441224140366318,0.13398558696756213,0.2916423755298368
7,0.05476993105868464,0.1596470611177766,0.16620472953697746
8,0.07052169949518663,0.1709021212595942,0.08009332682649134
9,0.03786545411609432,0.13481454283755973,0.15430131234426167
10,0.12241725210832531,0.2029117429804609,0.043649416340503434
11,0.07615292090668242,0.1388785585312753,0.20172907905304804
12,0.11551238396340431,0.16144465160075214,0.14917215377197346
13,0.11017185045154321,0.22128252903013815,0.03145417109202174
14,0.11140850247010164,0.22424954413327905,0.051873690905867256
15,0.03738950356443403,0.15889171879220165,0.22399881213151226
16,0.042014123113915405,0.16736522633877238,0.14390189148712534
17,0.15742681707262957,0.2643059076337272,0.16436363927590697
18,0.1186716235090996,0.20234864856857562,0.04191576468184536
19,0.14617301444362574,0.24844045864735723,0.10801270291812523
20,0.15202278722214094,0.23461607869123627,0.11135851041020532
21,0.14444152117483677,0.2287115843504017,0.12029019794652744
22,0.16116425142930688,0.24181472422303235,0.1301114481143056
23,0.14970740562286305,0.20850099560035565,0.10183527075764964
24,0.1121553279389216,0.20188058465235298,0.042211476630308296
25,0.106582843366797,0.1733538019076948,0.0850288259926191
26,0.119874391601795,0.21148524057748774,0.06367045835496209
27,0.06855952196473455,0.19052297803038146,0.25160462703151254
28,0.11331610432639286,0.19906310867273647,0.04866151887470851
29,0.11964874474225935,0.18725162899558725,0.041093022661678955
30,0.11122200964824887,0.19373980228761686,0.08255534457759443
31,0.1316157134622466,0.22470353220231096,0.07833051000817895
32,0.09665005262530994,0.22235427647715586,0.0686398864699138
33,0.1820496463431753,0.25805196081730863,0.17936026083373152
34,0.10672513985071033,0.1715413046405707,0.08149598015757677
35,0.18723247949863644,0.2513024610983254,0.17743988232064867
36,0.0976265030716956,0.22034426454361472,0.057064979361286995
37,0.13626756054346942,0.22905890317962968,0.08370430771853124
38,0.12407849986587219,0.23129371836948026,0.21070207729226434
39,0.1154124915100462,0.18530345166412096,0.069424954356562
40,0.11787295490862451,0.20109379014129455,0.033915713089328815
41,0.1165839471243412,0.22787962916718296,0.05142385081618957
42,0.0575847195511764,0.17983904625383826,0.21122147427753213
43,0.0647319905572463,0.19998184924388987,0.24065986042362442
44,0.1906180469743679,0.2598366108731584,0.19397709616499192
45,0.1346136756218017,0.22220636771045724,0.11118937980831595
46,0.11275931528648281,0.22391480417221732,0.07161862454810254
47,0.13903770545086583,0.2432175584489417,0.09733642537168835
48,0.15003942181091906,0.22960128409474848,0.12890320100347383
49,0.10216665470059441,0.22389440584398224,0.2007194179326352
50,0.12265400496828732,0.22497878469580584,0.05341761752911258
51,0.11513091198881448,0.21988182147408275,0.039338165599745664
52,0.06098944279433469,0.14571434929511298,0.2126808637152047
53,0.1063700750105594,0.22137495159631004,0.03016415794429245
54,0.13708349528396122,0.23714356162434458,0.08594412421583372
55,0.11480449798938915,0.19785455850480255,0.09081999098557056
56,0.11365422199553156,0.1994771675116817,0.04488724523239776
57,0.1293181925248287,0.201751834398669,0.060223444899527405
58,0.06494258511894957,0.19161119945550767,0.24404565047621601
59,0.1318476555475511,0.22178269820525404,0.07716351767031693
60,0.07682560315463033,0.14449567909120944,0.13106509355684146
61,0.12355920352135041,0.21008955038091773,0.04630193695163883
62,0.148632921285458,0.22544654053909952,0.0964536856114987
63,0.07438904946747249,0.142631909029318,0.14648742773724271
64,0.136125527912465,0.20925343756672468,0.07861595049684159
65,0.13300068478298177,0.22958447076801425,0.1029865792091295
