,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/nebraska/a01478775/2015,a/fujian/411/2002,6.182612330198546,6.3,6.171869422304844,6.218160584167798
1,a/swine/nebraska/a01478775/2015,a/swine/newyork/a01104005/2011,1.9140878557179528,2.1,1.8359038111191417,1.9499972222790316
2,a/swine/nebraska/a01478775/2015,a/swine/iowa/a01480656/2014,-0.0047075249302380075,0.0,0.004585127860107507,-4.0799023376833665e-05
3,a/swine/nebraska/a01478775/2015,a/wuhan/359/1995,3.031698014629044,3.2,3.049394388761133,3.0936974677967264
4,a/swine/nebraska/a01478775/2015,a/turkey/ohio/313053/2004,4.106759217793706,3.9666666666666655,4.449429435385063,4.174285106615145
5,a/swine/nebraska/a01478775/2015,a/swine/indiana/a01202866/2011,4.347272727272713,4.2,4.492303373954747,4.34652536707582
6,a/swine/nebraska/a01478775/2015,a/sydney/5/1997,4.08413793103448,3.9,4.9164496693127875,4.300195866782422
7,a/swine/nebraska/a01478775/2015,a/swine/texas/4199-1/1998,3.4052306314375245,3.6,3.63457017627447,3.5466002692373317
8,a/swine/nebraska/a01478775/2015,a/swine/minnesota/2782/2009,3.593454993282581,3.55,3.7094549342843615,3.617636642522314
9,a/swine/nebraska/a01478775/2015,a/indiana/8/2011,2.6623727422003305,2.6,3.3678011510969164,2.876724631099082
10,a/swine/nebraska/a01478775/2015,a/swine/texas/a01049914/2011,3.5355799373040693,3.0,3.751705640925116,3.4290951927430613
11,a/swine/nebraska/a01478775/2015,a/swine/iowa/a01432500/2013,2.312434691745042,2.5,3.5249784883330824,2.779137726692708
12,a/swine/nebraska/a01478775/2015,a/swine/wyoming/a01444562/2013,-0.06836468129571505,-0.4,-0.3506696586339739,-0.2730114466432296
