,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/portchalmers/1/1973,a/bangkok/01/1979,3.253396029258101,4.5,2.2365354984290144,3.329977175895705
1,a/portchalmers/1/1973,a/beijing/32/1992,4.566196447230939,4.8,3.673674380665208,4.3466236092987165
2,a/portchalmers/1/1973,a/brisbane/10/2007,5.968650544857438,6.0500000000000025,4.762764402237964,5.593804982365135
3,a/portchalmers/1/1973,a/victoria/361/2011,6.149212195850126,6.333333333333332,5.4988794648652375,5.993808331349566
4,a/portchalmers/1/1973,a/switzerland/9715293/2013,5.553191521122562,5.4,4.6475127248272585,5.20023474864994
5,a/portchalmers/1/1973,a/swine/newyork/a01104005/2011,4.5464890282131725,4.2,4.733670715146928,4.493386581120035
6,a/portchalmers/1/1973,a/swine/iowa/a01480656/2014,4.564749216300947,4.2,5.439340131080375,4.734696449127108
7,a/portchalmers/1/1973,a/wuhan/359/1995,4.9927586206896635,5.0,3.277510545561406,4.4234230554170235
8,a/portchalmers/1/1973,a/sichuan/02/1987,3.7781855500821035,4.0,4.053030171716555,3.9437385739328867
9,a/portchalmers/1/1973,a/bangkok/01/1979,3.253396029258101,4.5,2.2365354984290144,3.329977175895705
10,a/portchalmers/1/1973,a/wisconsin/67/2005,5.432014479773103,4.8,4.271844479189369,4.8346196529874925
11,a/portchalmers/1/1973,a/brisbane/10/2007,5.968650544857438,6.0500000000000025,4.762764402237964,5.593804982365135
12,a/portchalmers/1/1973,a/switzerland/9715293/2013,5.553191521122562,5.4,4.6475127248272585,5.20023474864994
13,a/portchalmers/1/1973,a/wuhan/359/1995,4.9927586206896635,5.0,3.277510545561406,4.4234230554170235
14,a/portchalmers/1/1973,a/swine/denmark/15164-1-p1/2014,5.883013136289003,4.8,6.232770187130607,5.63859444113987
15,a/portchalmers/1/1973,a/swine/mexico/8630565/2011,5.37872518286312,5.0,6.136153781220816,5.5049596546946455
16,a/portchalmers/1/1973,a/swine/mexico/8630459/2011,5.129566353187053,4.7,4.963878996376482,4.931148449854511
17,a/portchalmers/1/1973,a/swine/mexico/84706352130/2015,5.098584117032396,5.0,5.25549886857169,5.1180276618680285
18,a/portchalmers/1/1973,a/swine/mexico/985778/2013,5.098270637408573,5.0,5.684794991685301,5.261021876364625
19,a/portchalmers/1/1973,a/moscow/10/1999,5.082220480668763,4.7,4.619165400443466,4.800461960370742
20,a/portchalmers/1/1973,a/shanghai/11/1987,4.046985370950892,4.0,3.900788344106113,3.982591238352335
21,a/portchalmers/1/1973,a/sichuan/02/1987,3.7781855500821035,4.0,4.053030171716555,3.9437385739328867
22,a/portchalmers/1/1973,a/portchalmers/1/1973,0.0099044936898794,0.0,0.0093698722624853,0.006424788650788232
23,a/portchalmers/1/1973,a/beijing/353/1989,4.6214211076280085,5.0,3.589041075818061,4.403487394482024
24,a/portchalmers/1/1973,a/sydney/5/1997,5.034043887147341,5.0,4.079687168427902,4.7045770185250815
25,a/portchalmers/1/1973,a/texas/1/1977,2.4065935214211094,2.5,1.2869903531090665,2.064527958176725
26,a/portchalmers/1/1973,a/philippines/2/1982,3.5049425287356355,3.2,3.27429722345442,3.3264132507300186
27,a/portchalmers/1/1973,a/leningrad/360/1986,3.6800365726227837,3.5,3.576576810120184,3.5855377942476565
28,a/portchalmers/1/1973,a/texas/1/1977,2.4065935214211094,2.5,1.2869903531090665,2.064527958176725
29,a/portchalmers/1/1973,a/beijing/353/1989,4.6214211076280085,5.0,3.589041075818061,4.403487394482024
30,a/portchalmers/1/1973,a/sydney/5/1997,5.034043887147341,5.0,4.079687168427902,4.7045770185250815
31,a/portchalmers/1/1973,a/moscow/10/1999,5.082220480668763,4.7,4.619165400443466,4.800461960370742
