,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/north_carolina/a01410709/2014,a/fujian/411/2002,6.4428631138976025,6.466666666666666,6.211677192323843,6.37373565762937
1,a/swine/north_carolina/a01410709/2014,a/brisbane/10/2007,6.820893416927906,6.7,6.982727023828013,6.834540146918639
2,a/swine/north_carolina/a01410709/2014,a/victoria/361/2011,7.048784893267657,7.5,6.6803958910013845,7.0763935947563485
3,a/swine/north_carolina/a01410709/2014,a/swine/newyork/a01104005/2011,2.2782723789620327,2.1,2.257484252420205,2.2119188771274128
4,a/swine/north_carolina/a01410709/2014,a/wuhan/359/1995,3.2051724137931092,3.15,3.317731037316116,3.2243011503697416
5,a/swine/north_carolina/a01410709/2014,a/turkey/ohio/313053/2004,4.013907299596955,3.35,4.490638097215227,3.9515151322707274
6,a/swine/north_carolina/a01410709/2014,a/swine/indiana/a01202866/2011,5.6882385430661415,5.35,5.958758857233683,5.665665800099942
7,a/swine/north_carolina/a01410709/2014,a/sydney/5/1997,5.550455291834616,4.666666666666667,5.214724884072142,5.143948947524475
8,a/swine/north_carolina/a01410709/2014,a/swine/texas/4199-1/1998,4.2271312882519725,4.0,4.054861039366403,4.093997442539458
9,a/swine/north_carolina/a01410709/2014,a/swine/minnesota/2782/2009,4.707100313479624,5.0,4.444719491754395,4.71727326841134
10,a/swine/north_carolina/a01410709/2014,a/indiana/8/2011,3.4695611285266463,3.2,4.319662952750311,3.6630746937589866
11,a/swine/north_carolina/a01410709/2014,a/swine/texas/a01049914/2011,4.552037617554856,4.5,4.661444941490768,4.571160853015209
12,a/swine/north_carolina/a01410709/2014,a/swine/iowa/a01432500/2013,2.7086415882967594,2.4,4.000725311771029,3.0364556333559287
