,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/illinois/a01489882/2015,a/fujian/411/2002,6.565909090909113,6.7,7.002867118630936,6.75625873651335
1,a/swine/illinois/a01489882/2015,a/perth/16/2009,5.495882967607084,5.1,6.133286790805923,5.5763899194710005
2,a/swine/illinois/a01489882/2015,a/victoria/361/2011,6.432915360501567,6.0,6.7396372981152135,6.390850886205594
3,a/swine/illinois/a01489882/2015,a/swine/newyork/a01104005/2011,3.0568375876996536,1.5,1.9863148802044923,2.1810508226347154
4,a/swine/illinois/a01489882/2015,a/swine/iowa/a01480656/2014,1.0156217345872507,1.5,1.4516561069331482,1.3224259471734665
5,a/swine/illinois/a01489882/2015,a/wuhan/359/1995,2.596170323928954,2.2,2.148312823372683,2.3148277157672124
6,a/swine/illinois/a01489882/2015,a/swine/indiana/a01202866/2011,3.4988505747126446,4.7,2.7488474094861948,3.649232661399613
7,a/swine/illinois/a01489882/2015,a/sydney/5/1997,5.7194357366771165,5.5,5.717759973605948,5.645731903427688
8,a/swine/illinois/a01489882/2015,a/swine/texas/4199-1/1998,3.1675078369906116,2.7000000000000006,2.365385781624183,2.7442978728715985
9,a/swine/illinois/a01489882/2015,a/swine/iowa/1700/2007,3.704049111807735,3.0,3.7902227859594135,3.4980906325890486
10,a/swine/illinois/a01489882/2015,a/swine/minnesota/2782/2009,4.0384796238244665,3.7,4.898789491474902,4.212423038433124
11,a/swine/illinois/a01489882/2015,a/swine/illinois/02970/2009,4.640517241379314,5.0,6.035254333898478,5.225257191759264
12,a/swine/illinois/a01489882/2015,a/indiana/8/2011,4.278375130616512,4.5,5.004787875052667,4.594387668556394
13,a/swine/illinois/a01489882/2015,a/swine/indiana/a00968373/2012,2.619460367218985,1.5,2.7572814806924164,2.2922472826371343
14,a/swine/illinois/a01489882/2015,a/swine/illinois/a01201606/2011,4.3183281086729375,4.533333333333334,4.555929473201752,4.469196971736007
15,a/swine/illinois/a01489882/2015,a/swine/iowa/a01202613/2011,4.8219435736677125,5.0,5.459815863664737,5.093919812444152
16,a/swine/illinois/a01489882/2015,a/swine/iowa/a01049750/2011,3.212016718913268,3.0,3.1198641802064784,3.1106269663732484
17,a/swine/illinois/a01489882/2015,a/swine/texas/a01049914/2011,3.5283176593521306,3.3,3.4545269098937714,3.4276148564153
18,a/swine/illinois/a01489882/2015,a/swine/iowa/a01432500/2013,3.419017763845351,3.2,1.7142827241108791,2.777766829318743
19,a/swine/illinois/a01489882/2015,a/swine/minnesota/a01432544/2013,6.35509404388715,7.5,7.4257514872959005,7.093615177061018
20,a/swine/illinois/a01489882/2015,a/swine/minnesota/a01280592/2013,4.205250783699062,4.16,4.693490874826889,4.352913886175316
