,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/illinois/a01503899/2014,a/fujian/411/2002,6.9613166144200616,6.8,7.546246993120126,7.102521202513394
1,a/swine/illinois/a01503899/2014,a/brisbane/10/2007,6.420794148380373,6.7,6.4383563794444765,6.5197168426082825
2,a/swine/illinois/a01503899/2014,a/perth/16/2009,5.025977011494243,4.866666666666667,5.314444237151153,5.069029305104022
3,a/swine/illinois/a01503899/2014,a/victoria/361/2011,5.9102142110762905,5.9,6.058025517658222,5.956079909578168
4,a/swine/illinois/a01503899/2014,a/swine/newyork/a01104005/2011,0.5542864606657706,1.2,-0.2477676872361117,0.5021729244765529
5,a/swine/illinois/a01503899/2014,a/swine/iowa/a01480656/2014,1.925678459471562,1.85,1.8352783587010908,1.8703189393908843
6,a/swine/illinois/a01503899/2014,a/wuhan/359/1995,3.7784355874011135,3.5,3.7969617366863866,3.691799108029167
7,a/swine/illinois/a01503899/2014,a/swine/indiana/a01202866/2011,4.350658307210037,4.2,2.934440720987122,3.828366342732386
8,a/swine/illinois/a01503899/2014,a/moscow/10/1999,5.680940438871455,6.1,6.066032434141464,5.948990957670972
9,a/swine/illinois/a01503899/2014,a/swine/texas/4199-1/1998,3.489913419913416,2.8,2.9633543020584083,3.084422573990608
10,a/swine/illinois/a01503899/2014,a/swine/iowa/1700/2007,1.7775459023734874,2.233333333333333,1.373351232605052,1.7947434894372911
11,a/swine/illinois/a01503899/2014,a/swine/minnesota/2782/2009,2.111635318704279,2.5,2.29313106857563,2.301588795759969
12,a/swine/illinois/a01503899/2014,a/swine/illinois/02970/2009,4.026097178683385,5.0,4.24136776289904,4.422488313860809
13,a/swine/illinois/a01503899/2014,a/indiana/8/2011,1.4311755485893456,2.1,2.27012690168252,1.9337674834239555
14,a/swine/illinois/a01503899/2014,a/swine/indiana/a00968373/2012,0.7095629066673677,1.2,0.2856383280305108,0.7317337448992928
15,a/swine/illinois/a01503899/2014,a/swine/illinois/a01201606/2011,3.4201373339304384,3.3,3.1514473237667944,3.2905282192324106
16,a/swine/illinois/a01503899/2014,a/swine/iowa/a01202613/2011,2.7340088072846647,2.9,2.428663723063622,2.687557510116096
17,a/swine/illinois/a01503899/2014,a/swine/iowa/a01049750/2011,2.129686520376173,2.8,1.2004074828817402,2.0433646677526376
18,a/swine/illinois/a01503899/2014,a/swine/texas/a01049914/2011,2.4339199880579208,2.9,1.873872509071416,2.4025974990431127
19,a/swine/illinois/a01503899/2014,a/swine/iowa/a01432500/2013,4.854273772204804,3.6,4.098652523114887,4.1843087651065645
20,a/swine/illinois/a01503899/2014,a/swine/minnesota/a01432544/2013,4.104676071055382,5.0,4.293555977851714,4.4660773496356985
21,a/swine/illinois/a01503899/2014,a/swine/minnesota/a01280592/2013,1.7658605762053994,1.4,1.4539778221092052,1.5399461327715347
