,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/wyoming/a01381202/2013,a/fujian/411/2002,6.684942528735642,5.454545454545454,6.7523647985109045,6.297284260597334
1,a/swine/wyoming/a01381202/2013,a/wisconsin/67/2005,6.451347962382454,6.7,5.840098396219702,6.33048211953405
2,a/swine/wyoming/a01381202/2013,a/brisbane/10/2007,6.245977011494249,5.5,5.6016656532575,5.78254755491725
3,a/swine/wyoming/a01381202/2013,a/perth/16/2009,5.928474399164039,5.5,5.36514373771794,5.597872712293992
4,a/swine/wyoming/a01381202/2013,a/victoria/361/2011,6.357680250783695,6.25,5.8826944787354565,6.163458243173051
5,a/swine/wyoming/a01381202/2013,a/swine/newyork/a01104005/2011,1.6247178683385577,1.0,1.1948636032751625,1.27319382387124
6,a/swine/wyoming/a01381202/2013,a/swine/iowa/a01480656/2014,3.749593969249138,3.0,4.698687336014063,3.816093768421067
7,a/swine/wyoming/a01381202/2013,a/wuhan/359/1995,4.973490073145257,4.8,4.263815733826889,4.679101935657382
8,a/swine/wyoming/a01381202/2013,a/swine/indiana/a01202866/2011,5.096081504702193,3.6,4.138518452491447,4.278199985731213
9,a/swine/wyoming/a01381202/2013,a/sydney/5/1997,5.547560083594574,5.2,5.858775027872095,5.535445037155557
10,a/swine/wyoming/a01381202/2013,a/moscow/10/1999,4.8597544409613445,4.5,4.59143942804956,4.650397956336968
11,a/swine/wyoming/a01381202/2013,a/swine/texas/4199-1/1998,4.921583445290353,5.25,4.456807326612165,4.876130257300839
12,a/swine/wyoming/a01381202/2013,a/swine/iowa/1700/2007,1.94949395432154,2.5,2.024016925331497,2.157836959884345
13,a/swine/wyoming/a01381202/2013,a/swine/minnesota/2782/2009,1.796969696969695,1.5,3.849686484000282,2.382218726989992
14,a/swine/wyoming/a01381202/2013,a/swine/illinois/02970/2009,3.5494409613375097,4.375,5.033559412446589,4.319333457928034
15,a/swine/wyoming/a01381202/2013,a/indiana/8/2011,2.0969644723093,1.8,1.8684473423774304,1.9218039382289105
16,a/swine/wyoming/a01381202/2013,a/swine/indiana/a00968373/2012,1.8810397074190168,0.9,2.367403051141466,1.7161475861868276
17,a/swine/wyoming/a01381202/2013,a/swine/illinois/a01201606/2011,3.501133751306164,3.35,3.9206109065535095,3.5905815526198914
18,a/swine/wyoming/a01381202/2013,a/swine/iowa/a01202613/2011,3.5834893267651884,3.5,4.28640060431609,3.7899633103604256
19,a/swine/wyoming/a01381202/2013,a/swine/iowa/a01049750/2011,3.444932079414836,4.3,3.437162842897848,3.727364974104228
20,a/swine/wyoming/a01381202/2013,a/swine/texas/a01049914/2011,3.0961076280041766,3.4,3.7655765959061815,3.4205614079701183
21,a/swine/wyoming/a01381202/2013,a/swine/iowa/a01432500/2013,5.004634273772205,5.0,3.6301458062871794,4.544926693353128
22,a/swine/wyoming/a01381202/2013,a/swine/minnesota/a01432544/2013,3.854305120167189,4.0,3.4648156176320284,3.773040245933073
23,a/swine/wyoming/a01381202/2013,a/swine/minnesota/a01280592/2013,2.344305120167188,1.6,3.394373702039705,2.446226274068964
