,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/saskatchewan/sd0065/2014,a/swine/newyork/a01104005/2011,2.6575444096133745,2.0,0.4649790082428517,1.7075078059520752
1,a/swine/saskatchewan/sd0065/2014,a/wuhan/359/1995,4.761748768472919,5.2,3.5507707999498015,4.5041731894742405
2,a/swine/saskatchewan/sd0065/2014,a/swine/texas/4199-2/1998,5.2102306314375415,3.7,4.173737923134273,4.361322851523938
3,a/swine/saskatchewan/sd0065/2014,a/swine/minnesota/02782/2009,2.495402298850572,2.0,1.063369836783736,1.8529240452114362
4,a/swine/saskatchewan/sd0065/2014,a/swine/indiana/a01729045/2016,4.7583176593521435,5.0,3.93126821892792,4.563195292760022
5,a/swine/saskatchewan/sd0065/2014,a/swine/newyork/a01104005/2011,2.6575444096133745,2.0,0.4649790082428517,1.7075078059520752
6,a/swine/saskatchewan/sd0065/2014,a/swine/iowa/a01480656/2014,4.7050208986415925,5.0,1.906082979746769,3.870367959462787
7,a/swine/saskatchewan/sd0065/2014,a/wuhan/359/1995,4.761748768472919,5.2,3.5507707999498015,4.5041731894742405
8,a/swine/saskatchewan/sd0065/2014,a/swine/texas/4199-2/1998,5.2102306314375415,3.7,4.173737923134273,4.361322851523938
9,a/swine/saskatchewan/sd0065/2014,a/swine/minnesota/02782/2009,2.495402298850572,2.0,1.063369836783736,1.8529240452114362
10,a/swine/saskatchewan/sd0065/2014,a/swine/indiana/a01729045/2016,4.7583176593521435,5.0,3.93126821892792,4.563195292760022
11,a/swine/saskatchewan/sd0065/2014,a/swine/nebraska/a01567651/2015,3.7519958202716834,4.0,1.8210493199628768,3.1910150467448535
12,a/swine/saskatchewan/sd0065/2014,a/swine/alberta/sd0038/2014,5.167189132706389,5.4,4.7484584701094095,5.105215867605266
13,a/swine/saskatchewan/sd0065/2014,a/swine/alberta/sd0049/2014,5.132213763248265,5.2,4.644687277907375,4.99230034705188
14,a/swine/saskatchewan/sd0065/2014,a/swine/saskatchewan/sd0059/2014,4.2900141812210855,4.733333333333333,1.933511930180572,3.65228648157833
15,a/swine/saskatchewan/sd0065/2014,a/swine/saskatchewan/sd0065/2014,0.01160749613412133,0.0,0.006735098208068557,0.0061141981140632965
16,a/swine/saskatchewan/sd0065/2014,a/swine/saskatchewan/sd0069/2015,3.3309691745036583,3.45,2.242710220571933,3.007893131691864
