,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/iowa/1700/2007,a/swine/newyork/a01104005/2011,2.427121212121211,2.7,2.5737968203733983,2.566972677498203
1,a/swine/iowa/1700/2007,a/swine/missouri/a01410819/2014,7.495020898641613,7.9,6.303921181365499,7.232980693335705
2,a/swine/iowa/1700/2007,a/wuhan/359/1995,4.671519256605478,4.7,4.172825964495228,4.514781740366902
3,a/swine/iowa/1700/2007,a/swine/indiana/a01202866/2011,4.381804746977159,4.8,5.463283750948071,4.881696165975076
4,a/swine/iowa/1700/2007,a/moscow/10/1999,5.687450365726228,5.5,4.792080505073955,5.326510290266729
5,a/swine/iowa/1700/2007,a/swine/texas/4199-1/1998,4.177450614519592,4.2,4.554960574758094,4.310803729759228
6,a/swine/iowa/1700/2007,a/wisconsin/67/2005,7.212758620689661,6.700000000000002,7.198810642350543,7.037189754346732
7,a/swine/iowa/1700/2007,a/perth/16/2009,6.4760971786833705,5.2,6.991146007550838,6.222414395411402
8,a/swine/iowa/1700/2007,a/swine/newyork/a01104005/2011,2.427121212121211,2.7,2.5737968203733983,2.566972677498203
9,a/swine/iowa/1700/2007,a/swine/iowa/a01480656/2014,4.088457232422755,3.95,4.4663388753712425,4.168265369264666
10,a/swine/iowa/1700/2007,a/swine/missouri/a01476459/2012,6.975261233019862,7.0,6.477958922287833,6.817740051769233
11,a/swine/iowa/1700/2007,a/swine/missouri/a01410819/2014,7.495020898641613,7.9,6.303921181365499,7.232980693335705
12,a/swine/iowa/1700/2007,a/wuhan/359/1995,4.671519256605478,4.7,4.172825964495228,4.514781740366902
13,a/swine/iowa/1700/2007,a/moscow/10/1999,5.687450365726228,5.5,4.792080505073955,5.326510290266729
14,a/swine/iowa/1700/2007,a/sydney/5/1997,5.600156739811922,5.2,5.6218550989118095,5.474003946241243
15,a/swine/iowa/1700/2007,a/swine/texas/4199-1/1998,4.177450614519592,4.2,4.554960574758094,4.310803729759228
16,a/swine/iowa/1700/2007,a/swine/colorado/23619/1999,4.480289968652038,4.2,3.4650783580146456,4.048456108888893
17,a/swine/iowa/1700/2007,a/swine/minnesota/1146/2006,1.4879153605015667,1.5,1.726158384443568,1.5713579149817114
18,a/swine/iowa/1700/2007,a/swine/iowa/1700/2007,0.011705814161655462,0.010869565217391304,0.010217241487610357,0.01093087362221904
19,a/swine/iowa/1700/2007,a/swine/minnesota/2782/2009,0.6789945936122855,0.5,-0.2954521270800302,0.2945141555107517
20,a/swine/iowa/1700/2007,a/swine/illinois/02970/2009,1.1360083594566357,2.0,1.119165724214436,1.4183913612236905
21,a/swine/iowa/1700/2007,a/swine/pennsylvania/a01076777/2010,1.955728840125392,2.5,1.6753039785171624,2.0436776062141853
22,a/swine/iowa/1700/2007,a/indiana/8/2011,3.3216300940438885,3.3,4.333921159360475,3.6518504178014535
23,a/swine/iowa/1700/2007,a/swine/indiana/a00968373/2012,2.2024152858635624,2.4,2.0661646784224112,2.2228599880953253
24,a/swine/iowa/1700/2007,a/swine/illinois/a01241469/2012,2.2813061650992696,2.375,3.353672976216372,2.669993047105214
25,a/swine/iowa/1700/2007,a/swine/michigan/a01259000/2012,2.7160262725779964,2.7,3.6751885756106835,3.0304049493962264
26,a/swine/iowa/1700/2007,a/swine/indiana/a01202866/2011,4.381804746977159,4.8,5.463283750948071,4.881696165975076
27,a/swine/iowa/1700/2007,a/swine/illinois/a01201606/2011,3.754336468129572,4.25,3.3592513081411663,3.7878625920902462
28,a/swine/iowa/1700/2007,a/swine/iowa/a01202613/2011,2.619540229885059,2.7,2.2596015543650214,2.526380594750026
29,a/swine/iowa/1700/2007,a/swine/iowa/a01202889/2011,2.611849529780564,2.35,1.957822435483064,2.3065573217545423
30,a/swine/iowa/1700/2007,a/swine/iowa/a01203196/2012,4.0561807732497375,4.4,3.1086539672056226,3.85494491348512
31,a/swine/iowa/1700/2007,a/swine/iowa/a01049750/2011,2.6130213464696213,2.5,2.216132419870678,2.4430512554467665
32,a/swine/iowa/1700/2007,a/swine/texas/a01049914/2011,2.024820122406328,2.8,2.496400803166972,2.4404069751911
33,a/swine/iowa/1700/2007,a/swine/illinois/a01241066/2012,2.3310762800417937,2.5,2.1562038960459398,2.3290933920292445
34,a/swine/iowa/1700/2007,a/swine/nebraska/a01241171/2012,6.5896551724137975,6.5,7.566171632366571,6.885275601593458
35,a/swine/iowa/1700/2007,a/swine/iowa/a01203121/2012,2.5534691745036544,2.9,2.7664159379750632,2.7399617041595725
36,a/swine/iowa/1700/2007,a/swine/iowa/a01300195/2012,2.972727272727279,2.43,3.1003736232184647,2.8343669653152475
37,a/swine/iowa/1700/2007,a/swine/minnesota/a01125993/2012,4.731008608249999,5.2,6.190499861254045,5.373836156501348
38,a/swine/iowa/1700/2007,a/swine/minnesota/a01300213/2012,3.2106008359456712,2.7,3.471606457748012,3.127402431231228
39,a/swine/iowa/1700/2007,a/swine/minnesota/a01327922/2012,2.886964472309309,2.7,2.0685604766344854,2.5518416496479315
40,a/swine/iowa/1700/2007,a/swine/iowa/a01432826/2013,3.3726227795193453,2.8,3.7551860083997415,3.3092695959730287
41,a/swine/iowa/1700/2007,a/swine/iowa/a01290671/2013,2.7488766980146377,3.0,2.662702331606729,2.803859676540456
42,a/swine/iowa/1700/2007,a/swine/illinois/a01555180/2014,3.3480146290491217,3.0052631578947384,4.080418008951035,3.4778985986316315
43,a/swine/iowa/1700/2007,a/swine/arkansas/a01840240/2014,3.040020898641598,2.7,3.102187279173325,2.9474027259383084
44,a/swine/iowa/1700/2007,a/swine/illinois/a01240784/2012,2.309341195203267,2.735294117647059,1.6858981898862668,2.2435111675788644
45,a/swine/iowa/1700/2007,a/swine/illinois/a01327868/2012,5.051399462606374,4.7,4.856692000753164,4.869363821119845
46,a/swine/iowa/1700/2007,a/swine/illinois/a01493027/2014,4.877974324526061,4.7,4.131663606136823,4.569879310220961
47,a/swine/iowa/1700/2007,a/swine/illinois/a01840351/2015,3.4572622779519366,2.7,2.3135781184746214,2.8236134654755194
48,a/swine/iowa/1700/2007,a/swine/illinois/a01475273/2014,2.5408307210031364,2.4,2.753186897244619,2.5646725394159184
49,a/swine/iowa/1700/2007,a/swine/illinois/a01503899/2014,2.248066875653085,2.4,1.7750164578323566,2.1410277778284805
50,a/swine/iowa/1700/2007,a/swine/illinois/a01489882/2015,4.424764890282145,4.2,4.2575605036597475,4.294108464647296
51,a/swine/iowa/1700/2007,a/swine/illinois/a01502036/2014,4.3393416927899775,4.158695652173911,4.225470670710616,4.241169338558169
52,a/swine/iowa/1700/2007,a/swine/wyoming/a01445305/2013,4.637998955067925,4.2,5.474899521743264,4.770966158937063
53,a/swine/iowa/1700/2007,a/swine/wyoming/a01397400/2013,3.1760031347962387,3.5,3.381275905810062,3.3524263468687665
54,a/swine/iowa/1700/2007,a/swine/wyoming/a01444566/2013,4.716389759665628,4.5,6.0813310205658535,5.09924026007716
