,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/iowa/a01729543/2016,a/fujian/411/2002,6.247716823406504,6.7,6.248426131147822,6.398714318184775
1,a/swine/iowa/a01729543/2016,a/swine/newyork/a01104005/2011,1.901663681146434,2.4,0.6449908031235632,1.648884828089999
2,a/swine/iowa/a01729543/2016,a/swine/iowa/a01480656/2014,0.9416129273025824,1.0,-0.14864087294279327,0.5976573514532629
3,a/swine/iowa/a01729543/2016,a/wuhan/359/1995,2.9813479623824604,3.2000000000000006,2.2905140292207267,2.8239539972010625
4,a/swine/iowa/a01729543/2016,a/turkey/ohio/313053/2004,4.162427227944471,4.0,4.26003550454404,4.140820910829503
5,a/swine/iowa/a01729543/2016,a/swine/indiana/a01202866/2011,5.157538438572922,5.0,4.6661636740369765,4.941234037536632
6,a/swine/iowa/a01729543/2016,a/sydney/5/1997,5.755982236154653,6.0,5.490877628430833,5.74895328819516
7,a/swine/iowa/a01729543/2016,a/swine/texas/4199-1/1998,4.166751380803127,4.2,4.266186839762848,4.2109794068553255
8,a/swine/iowa/a01729543/2016,a/swine/minnesota/2782/2009,4.100470219435752,3.7000000000000006,4.0308812504374165,3.943783823291057
9,a/swine/iowa/a01729543/2016,a/indiana/8/2011,3.184514106583069,4.0,3.301518037814547,3.495344048132538
10,a/swine/iowa/a01729543/2016,a/swine/texas/a01049914/2011,4.4308777429466915,4.3,4.493986700334361,4.4082881477603495
11,a/swine/iowa/a01729543/2016,a/swine/iowa/a01432500/2013,3.0823010897148837,3.0,3.122912026756976,3.068404372157287
12,a/swine/iowa/a01729543/2016,a/swine/wyoming/a01444562/2013,1.7167711598746085,1.5333333333333332,0.4605592005417123,1.2368878979165514
