,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/brisbane/10/2007,a/swine/illinois/a01555638/2015,5.631949483087808,5.753571428571428,5.955953926065223,5.78049161257482
1,a/victoria/361/2011,a/swine/illinois/a01555638/2015,6.384837931241682,6.4241379310344815,6.304431647947296,6.3711358367411535
2,a/swine/newyork/a01104005/2011,a/swine/illinois/a01555638/2015,0.6185069627956407,0.5428571428571429,1.0569803761093084,0.7394481605873641
3,a/swine/iowa/a01480656/2014,a/swine/illinois/a01555638/2015,1.1331114262393023,1.4000000000000001,1.5684916166020986,1.367201014280467
4,a/wuhan/359/1995,a/swine/illinois/a01555638/2015,4.545718679512275,4.514285714285713,4.8224691878940655,4.6274911938973515
5,a/turkey/ohio/313053/2004,a/swine/illinois/a01555638/2015,3.1794926430969848,3.304444444444445,3.1323594124698704,3.2054321666704335
6,a/swine/indiana/a01202866/2011,a/swine/illinois/a01555638/2015,3.7398662770396083,3.7090909090909094,3.504120149729136,3.6510257786198843
7,a/swine/texas/4199-1/1998,a/swine/illinois/a01555638/2015,5.603557311180471,5.4431818181818175,5.607189391243325,5.551309506868538
8,a/swine/minnesota/2782/2009,a/swine/illinois/a01555638/2015,2.867827931427636,2.9902439024390244,3.0077092844505953,2.9552603727724183
9,a/indiana/8/2011,a/swine/illinois/a01555638/2015,1.1331114262393023,1.4000000000000001,1.5684916166020986,1.367201014280467
10,a/swine/texas/a01049914/2011,a/swine/illinois/a01555638/2015,3.7351879293740846,3.6045977011494257,3.685025228497364,3.674936953006958
11,a/swine/iowa/a01432500/2013,a/swine/illinois/a01555638/2015,4.300950350015612,4.4885714285714275,4.6480869204831174,4.479202899690052
12,a/swine/wyoming/a01444562/2013,a/swine/illinois/a01555638/2015,0.8605844678189899,0.7636363636363636,1.7044353375119465,1.1095520563224335
