,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/fujian/411/2002,a/swine/illinois/a00843193/2014,5.905850847826516,5.5520000000000005,5.838152554695485,5.765334467507334
1,a/brisbane/10/2007,a/swine/illinois/a00843193/2014,6.403692954226668,6.310344827586208,6.0978276938630325,6.2706218252253025
2,a/victoria/361/2011,a/swine/illinois/a00843193/2014,5.901853953605049,5.909523809523809,6.443776481240855,6.085051414789905
3,a/swine/newyork/a01104005/2011,a/swine/illinois/a00843193/2014,0.6820047938723025,0.5833333333333334,1.151926473417156,0.8057548668742639
4,a/wuhan/359/1995,a/swine/illinois/a00843193/2014,4.420165570584834,4.4437500000000005,4.626335238580252,4.496750269721695
5,a/turkey/ohio/313053/2004,a/swine/illinois/a00843193/2014,3.220725615187303,3.2396226415094342,3.17795271336131,3.212766990019349
6,a/swine/indiana/a01202866/2011,a/swine/illinois/a00843193/2014,3.7476381358413913,3.6266666666666683,3.501312410256478,3.6252057375881797
7,a/sydney/5/1997,a/swine/illinois/a00843193/2014,6.015727208783932,6.1000000000000005,5.2322438966378675,5.782657035140601
8,a/swine/texas/4199-1/1998,a/swine/illinois/a00843193/2014,5.662757291061817,5.528947368421053,5.405360656082903,5.53235510518859
9,a/swine/minnesota/2782/2009,a/swine/illinois/a00843193/2014,2.850742443317135,3.1307692307692303,3.051134303927214,3.0108819926711927
10,a/indiana/8/2011,a/swine/illinois/a00843193/2014,1.3239573358299985,1.6,1.6253389001964826,1.5164320786754937
11,a/swine/texas/a01049914/2011,a/swine/illinois/a00843193/2014,3.7520384951574908,3.5828571428571445,3.6744777931448134,3.6697911437198165
12,a/swine/iowa/a01432500/2013,a/swine/illinois/a00843193/2014,4.369472923986711,4.5825000000000005,4.453218479135218,4.468397134373977
