,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/fujian/411/2002,a/swine/missouri/a01410819/2014,4.3582784205170855,4.386746987951806,4.056858259563356,4.267294556010749
1,a/perth/16/2009,a/swine/missouri/a01410819/2014,4.061260216937551,4.021917808219178,3.971095745243458,4.018091256800063
2,a/victoria/361/2011,a/swine/missouri/a01410819/2014,3.756532325150869,3.691250000000001,3.8853332309235613,3.777705185358144
3,a/switzerland/9715293/2013,a/swine/missouri/a01410819/2014,4.166947294899009,4.33125,4.314145802523042,4.270781032474017
4,a/hongkong/4801/2014,a/swine/missouri/a01410819/2014,4.166947294899009,4.33125,4.314145802523042,4.270781032474017
5,a/swine/missouri/a01410819/2014,a/bangkok/01/1979,6.288796382997006,6.25,6.543406947772447,6.360734443589817
6,a/swine/missouri/a01410819/2014,a/fujian/411/2002,4.3582784205170855,4.386746987951806,4.056858259563356,4.267294556010749
7,a/swine/missouri/a01410819/2014,a/wisconsin/67/2005,4.549416612064875,4.394736842105263,4.142620773883248,4.362258076017795
8,a/swine/missouri/a01410819/2014,a/brisbane/10/2007,4.061260216937551,4.021917808219178,3.971095745243458,4.018091256800063
9,a/swine/missouri/a01410819/2014,a/perth/16/2009,4.061260216937551,4.021917808219178,3.971095745243458,4.018091256800063
10,a/swine/missouri/a01410819/2014,a/victoria/361/2011,3.756532325150869,3.691250000000001,3.8853332309235613,3.777705185358144
11,a/swine/missouri/a01410819/2014,a/hongkong/4801/2014,4.166947294899009,4.33125,4.314145802523042,4.270781032474017
12,a/swine/missouri/a01410819/2014,a/swine/missouri/a01410819/2014,0.00626216981824812,0.0,0.002247605656971935,0.0028365918250733515
13,a/swine/missouri/a01410819/2014,a/swine/ohio/16tosu4788/2016,1.863603335878045,1.9499999999999995,2.01083347450277,1.9414789367936047
14,a/swine/missouri/a01410819/2014,a/swine/oklahoma/a02218157/2017,4.359387386310828,4.395238095238096,4.656913746268679,4.470513075939201
15,a/swine/missouri/a01410819/2014,a/swine/texas/4199-2/1998,6.488542442315053,6.361538461538462,6.371881919132655,6.40732094099539
16,a/swine/missouri/a01410819/2014,a/swine/indiana/a01729045/2016,6.383942968442161,5.939393939393938,6.200639004026809,6.174658637287636
17,a/swine/missouri/a01410819/2014,a/swine/alberta/sd0038/2014,5.780651977281867,5.987499999999999,6.457644433452552,6.075265470244806
18,a/swine/missouri/a01410819/2014,a/swine/denmark/15164-1-p1/2014,5.215780031680538,5.257142857142858,5.171488832188057,5.214803907003818
19,a/swine/missouri/a01410819/2014,a/swine/mexico/8630459/2011,6.383942968442161,5.939393939393938,6.200639004026809,6.174658637287636
20,a/swine/missouri/a01410819/2014,a/swine/mexico/985778/2013,6.638793103448263,6.8,7.315269576651517,6.9180208933665925
21,a/swine/missouri/a01410819/2014,a/swine/mexico/avx57/2013,6.3811910047360225,6.137499999999999,6.286119404812761,6.268270136516261
22,a/swine/missouri/a01410819/2014,a/swine/mexico/avx53/2013,6.472660720505545,6.8,7.057982033691825,6.77688091806579
23,a/swine/missouri/a01410819/2014,a/turkey/ohio/313053/2004,6.314443134314929,6.047826086956523,6.114876489706912,6.159048570326121
24,a/swine/missouri/a01410819/2014,a/swine/mexico/avx26/2012,5.780651977281867,5.987499999999999,6.457644433452552,6.075265470244806
25,a/swine/missouri/a01410819/2014,a/swine/mexico/avx15/2012,5.780651977281867,5.987499999999999,6.457644433452552,6.075265470244806
26,a/swine/missouri/a01410819/2014,a/moscow/10/1999,5.062466232784852,5.186206896551726,4.914201289228366,5.054291472854981
27,a/swine/missouri/a01410819/2014,a/shanghai/11/1987,6.3811910047360225,6.137499999999999,6.286119404812761,6.268270136516261
