,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/swine/newyork/a01104005/2011,a/swine/illinois/02970/2009,3.074498540365423,3.4968749999999997,3.2001082258745908,3.2571605887466712
1,a/wuhan/359/1995,a/swine/illinois/02970/2009,4.4656895549914575,4.243939393939392,4.173678730380091,4.294435893103647
2,a/swine/indiana/a01202866/2011,a/swine/illinois/02970/2009,3.074498540365423,3.4968749999999997,3.2001082258745908,3.2571605887466712
3,a/moscow/10/1999,a/swine/illinois/02970/2009,4.269935679269791,4.395238095238096,4.5310007135776695,4.398724829361853
4,a/swine/texas/4199-1/1998,a/swine/illinois/02970/2009,5.149939693944635,5.345000000000001,5.1568288454661,5.217256179803578
5,a/swine/iowa/1700/2007,a/swine/illinois/02970/2009,1.9151215249988698,1.9576923076923078,2.052659968586337,1.9751579337591716
6,a/swine/minnesota/2782/2009,a/swine/illinois/02970/2009,2.113801996632338,2.6571428571428575,1.9171076847316897,2.2293508461689617
7,a/swine/illinois/02970/2009,a/swine/newyork/a01104005/2011,3.074498540365423,3.4968749999999997,3.2001082258745908,3.2571605887466712
8,a/swine/illinois/02970/2009,a/swine/iowa/a01480656/2014,3.6151560781150303,3.4666666666666672,3.445846928936496,3.509223224572731
9,a/swine/illinois/02970/2009,a/swine/texas/4199-1/1998,5.149939693944635,5.345000000000001,5.1568288454661,5.217256179803578
10,a/swine/illinois/02970/2009,a/swine/colorado/23619/1999,4.269935679269791,4.395238095238096,4.5310007135776695,4.398724829361853
11,a/swine/illinois/02970/2009,a/swine/minnesota/1146/2006,2.8441540973194757,2.691666666666667,2.454967649114819,2.6635961377003206
12,a/swine/illinois/02970/2009,a/swine/iowa/1700/2007,1.9151215249988698,1.9576923076923078,2.052659968586337,1.9751579337591716
13,a/swine/illinois/02970/2009,a/swine/minnesota/2782/2009,2.113801996632338,2.6571428571428575,1.9171076847316897,2.2293508461689617
14,a/swine/illinois/02970/2009,a/swine/illinois/02970/2009,0.006850119060294351,0.0,-0.000243472658900179,0.002202215467131391
15,a/swine/illinois/02970/2009,a/swine/pennsylvania/a01076777/2010,2.6019420013496974,2.6000000000000005,2.7086308197507827,2.6368576070334933
16,a/swine/illinois/02970/2009,a/swine/indiana/a00968373/2012,3.3951193198949254,3.528571428571429,3.322977577405544,3.415556108623966
17,a/swine/illinois/02970/2009,a/swine/michigan/a01259000/2012,3.8181228833351386,3.6661016949152536,3.5478505984916615,3.6773583922473514
18,a/swine/illinois/02970/2009,a/swine/illinois/a01201606/2011,3.7506440867453037,3.80958904109589,3.7266586361740717,3.7622972546717555
19,a/swine/illinois/02970/2009,a/swine/iowa/a01202613/2011,3.8181228833351386,3.6661016949152536,3.5478505984916615,3.6773583922473514
20,a/swine/illinois/02970/2009,a/swine/iowa/a01202889/2011,3.8181228833351386,3.6661016949152536,3.5478505984916615,3.6773583922473514
21,a/swine/illinois/02970/2009,a/swine/iowa/a01203196/2012,4.190121402577937,3.9762711864406777,3.8160626550152767,3.9941517480112965
22,a/swine/illinois/02970/2009,a/swine/iowa/a01049750/2011,3.8181228833351386,3.6661016949152536,3.5478505984916615,3.6773583922473514
23,a/swine/illinois/02970/2009,a/swine/texas/a01049914/2011,3.3951193198949254,3.528571428571429,3.322977577405544,3.415556108623966
24,a/swine/illinois/02970/2009,a/swine/illinois/a01241066/2012,3.8181228833351386,3.6661016949152536,3.5478505984916615,3.6773583922473514
25,a/swine/illinois/02970/2009,a/swine/iowa/a01203121/2012,3.176517593927792,3.2615384615384624,3.6372546173328666,3.3584368909330404
26,a/swine/illinois/02970/2009,a/swine/iowa/a01300195/2012,3.074498540365423,3.4968749999999997,3.2001082258745908,3.2571605887466712
27,a/swine/illinois/02970/2009,a/swine/minnesota/a01300213/2012,2.8762947459847465,2.7531914893617015,3.07723887434364,2.9022417032300294
28,a/swine/illinois/02970/2009,a/swine/minnesota/a01327922/2012,3.074498540365423,3.4968749999999997,3.2001082258745908,3.2571605887466712
29,a/swine/illinois/02970/2009,a/swine/iowa/a01432826/2013,3.176517593927792,3.2615384615384624,3.6372546173328666,3.3584368909330404
30,a/swine/illinois/02970/2009,a/swine/iowa/a01290671/2013,3.6151560781150303,3.4666666666666672,3.445846928936496,3.509223224572731
31,a/swine/illinois/02970/2009,a/swine/illinois/a01555180/2014,3.7506440867453037,3.80958904109589,3.7266586361740717,3.7622972546717555
32,a/swine/illinois/02970/2009,a/swine/arkansas/a01840240/2014,3.7506440867453037,3.80958904109589,3.7266586361740717,3.7622972546717555
33,a/swine/illinois/02970/2009,a/swine/illinois/a01240784/2012,2.154416381267803,2.336,2.831500171281735,2.440638850849846
34,a/swine/illinois/02970/2009,a/swine/illinois/a01840351/2015,3.8181228833351386,3.6661016949152536,3.5478505984916615,3.6773583922473514
35,a/swine/illinois/02970/2009,a/swine/illinois/a01475273/2014,3.787945046294927,3.7829268292682934,3.9054666738564814,3.8254461831399005
36,a/swine/illinois/02970/2009,a/swine/illinois/a01503899/2014,4.190121402577937,3.9762711864406777,3.8160626550152767,3.9941517480112965
