,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/fujian/411/2002,a/swine/minnesota/a01327922/2012,5.805367601412928,5.5704545454545435,5.5237767949331245,5.633199647266864
1,a/brisbane/10/2007,a/swine/minnesota/a01327922/2012,5.805367601412928,5.5704545454545435,5.5237767949331245,5.633199647266864
2,a/perth/16/2009,a/swine/minnesota/a01327922/2012,5.598051625292685,5.530952380952381,5.437156378899897,5.522053461714987
3,a/victoria/361/2011,a/swine/minnesota/a01327922/2012,6.006824856309408,5.836111111111111,5.78363804303282,5.875524670151113
4,a/swine/newyork/a01104005/2011,a/swine/minnesota/a01327922/2012,3.285692411414091,3.31923076923077,3.6184125777811023,3.4077785861419874
5,a/swine/indiana/a01202866/2011,a/swine/minnesota/a01327922/2012,3.632349790610135,3.528333333333334,3.4160405034596866,3.525574542467719
6,a/swine/texas/4199-1/1998,a/swine/minnesota/a01327922/2012,5.598051625292685,5.530952380952381,5.437156378899897,5.522053461714987
7,a/swine/iowa/1700/2007,a/swine/minnesota/a01327922/2012,2.9773667362580425,3.013513513513513,2.9261414657373854,2.972340571836314
8,a/swine/minnesota/2782/2009,a/swine/minnesota/a01327922/2012,2.1781634631987177,2.431578947368421,2.8034084834663027,2.471050298011147
9,a/swine/illinois/02970/2009,a/swine/minnesota/a01327922/2012,3.1833996453597413,3.1923076923076916,3.1716074302795514,3.182438255982328
10,a/indiana/8/2011,a/swine/minnesota/a01327922/2012,3.7928290439500625,3.843137254901962,3.7050329938143345,3.7803330975554528
11,a/swine/indiana/a00968373/2012,a/swine/minnesota/a01327922/2012,3.7928290439500625,3.843137254901962,3.7050329938143345,3.7803330975554528
12,a/swine/illinois/a01201606/2011,a/swine/minnesota/a01327922/2012,3.285692411414091,3.31923076923077,3.6184125777811023,3.4077785861419874
13,a/swine/iowa/a01202613/2011,a/swine/minnesota/a01327922/2012,3.285692411414091,3.31923076923077,3.6184125777811023,3.4077785861419874
14,a/swine/iowa/a01049750/2011,a/swine/minnesota/a01327922/2012,4.227599162785009,4.29655172413793,4.224755490013718,4.249635458978886
15,a/swine/texas/a01049914/2011,a/swine/minnesota/a01327922/2012,4.297633607671938,4.398701298701301,4.05151465794726,4.2492831881068325
