,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/perth/16/2009,a/swine/illinois/a01241469/2012,5.865139507903607,5.857692307692307,5.970402356921248,5.897744724172387
1,a/victoria/361/2011,a/swine/illinois/a01241469/2012,6.406313712991077,6.334615384615383,6.411830073597281,6.384253057067913
2,a/swine/newyork/a01104005/2011,a/swine/illinois/a01241469/2012,0.7468770144867326,0.6000000000000001,1.139002416485664,0.828626476990799
3,a/wuhan/359/1995,a/swine/illinois/a01241469/2012,4.553064051180188,4.602325581395349,4.910278386918506,4.688556006498015
4,a/swine/indiana/a01202866/2011,a/swine/illinois/a01241469/2012,3.7722926549381954,3.6100000000000003,3.585414028573519,3.655902227837238
5,a/swine/texas/4199-1/1998,a/swine/illinois/a01241469/2012,5.665300429121805,5.469047619047619,5.70537136442056,5.613239804196662
6,a/swine/iowa/1700/2007,a/swine/illinois/a01241469/2012,3.6964948320164788,3.4909090909090916,3.496921396291667,3.561441773072412
7,a/swine/minnesota/2782/2009,a/swine/illinois/a01241469/2012,2.908599917529391,3.0195652173913046,3.166566259558228,3.0315771314929747
8,a/indiana/8/2011,a/swine/illinois/a01241469/2012,1.367411447892549,1.6187500000000001,1.6514336038477295,1.5458650172467596
9,a/swine/indiana/a00968373/2012,a/swine/illinois/a01241469/2012,2.8394248123871937,3.4,1.5106519335129525,2.5833589153000487
10,a/swine/illinois/a01201606/2011,a/swine/illinois/a01241469/2012,4.503910058133855,4.464150943396227,4.2038196777417856,4.390626893090622
11,a/swine/iowa/a01202613/2011,a/swine/illinois/a01241469/2012,4.313755665948903,4.45,4.115476013574893,4.293077226507932
12,a/swine/iowa/a01049750/2011,a/swine/illinois/a01241469/2012,3.815361582957523,3.6914634146341463,3.9387886852411027,3.8152045609442573
13,a/swine/texas/a01049914/2011,a/swine/illinois/a01241469/2012,3.771284539114332,3.8041666666666676,3.7621013569073107,3.77918418756277
