,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/bangkok/01/1979,a/swine/iowa/a01480656/2014,5.765259953589321,5.600000000000001,6.051160945016351,5.805473632868558
1,a/fujian/411/2002,a/swine/iowa/a01480656/2014,6.01324729798839,5.8500000000000005,5.871703214008479,5.911650170665624
2,a/swine/newyork/a01104005/2011,a/swine/iowa/a01480656/2014,0.5652401421288571,0.6875,0.5978712030002904,0.6168704483763825
3,a/swine/iowa/a01480656/2014,a/bangkok/01/1979,5.765259953589321,5.600000000000001,6.051160945016351,5.805473632868558
4,a/swine/iowa/a01480656/2014,a/beijing/32/1992,5.243648208039166,5.068750000000001,5.243601155480935,5.185333121173367
5,a/swine/iowa/a01480656/2014,a/swine/newyork/a01104005/2011,0.5652401421288571,0.6875,0.5978712030002904,0.6168704483763825
6,a/swine/iowa/a01480656/2014,a/swine/iowa/a01480656/2014,-0.004342567417527161,-0.007407407407407408,-0.04710174320034585,-0.01961723934176014
7,a/swine/iowa/a01480656/2014,a/wuhan/359/1995,4.272969502953588,4.005,4.61549909695339,4.297822866635659
8,a/swine/iowa/a01480656/2014,a/swine/texas/4199-2/1998,5.566962900296697,5.569047619047619,5.423058886488806,5.519689801944374
9,a/swine/iowa/a01480656/2014,a/swine/indiana/a01729045/2016,4.074286682832107,3.962222222222223,3.9876921991676353,4.008067034740655
10,a/swine/iowa/a01480656/2014,a/swine/nebraska/a01567651/2015,3.1192768420885577,2.7888888888888888,2.6995703517367966,2.8692453609047477
11,a/swine/iowa/a01480656/2014,a/swine/alberta/sd0038/2014,4.450258091825233,4.4156249999999995,4.705227962457324,4.523703684760853
12,a/swine/iowa/a01480656/2014,a/swine/saskatchewan/sd0059/2014,4.272969502953588,4.005,4.61549909695339,4.297822866635659
13,a/swine/iowa/a01480656/2014,a/swine/saskatchewan/sd0069/2015,4.356559246321305,4.336585365853659,4.525770231449455,4.406304947874807
14,a/swine/iowa/a01480656/2014,a/swine/mexico/8630565/2011,4.473305457710956,4.369387755102042,4.167149930175503,4.336614380996167
15,a/swine/iowa/a01480656/2014,a/swine/mexico/8630459/2011,3.4253199589200904,3.691111111111111,3.331282676234755,3.4825712487553186
16,a/swine/iowa/a01480656/2014,a/swine/mexico/9890611/2013,3.7172562871469643,3.731147540983607,3.717339519781871,3.7219144493041476
