,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/beijing/32/1992,a/swine/ohio/16tosu4788/2016,5.738115187108832,5.773684210526316,5.960572936054532,5.824124111229893
1,a/fujian/411/2002,a/swine/ohio/16tosu4788/2016,4.485320191246448,4.337037037037036,4.1049073621956635,4.309088196826383
2,a/wisconsin/67/2005,a/swine/ohio/16tosu4788/2016,4.485320191246448,4.337037037037036,4.1049073621956635,4.309088196826383
3,a/brisbane/10/2007,a/swine/ohio/16tosu4788/2016,4.094825462767282,3.9372881355932203,3.928863732763853,3.9869924437081186
4,a/perth/16/2009,a/swine/ohio/16tosu4788/2016,3.784064838697341,3.6448275862068975,3.8408419180479467,3.7565781143173953
5,a/victoria/361/2011,a/swine/ohio/16tosu4788/2016,4.094825462767282,3.9372881355932203,3.928863732763853,3.9869924437081186
6,a/switzerland/9715293/2013,a/swine/ohio/16tosu4788/2016,4.029507101674826,4.078125,4.545410173959133,4.2176807585446525
7,a/hongkong/4801/2014,a/swine/ohio/16tosu4788/2016,4.235442034858078,4.454166666666666,4.280950991627478,4.323519897717407
8,a/swine/missouri/a01410819/2014,a/swine/ohio/16tosu4788/2016,1.9208040378118607,2.2062500000000003,2.040662659319375,2.0559055657104124
9,a/shanghai/11/1987,a/swine/ohio/16tosu4788/2016,6.471931105730595,6.184,6.137468281316453,6.264466462349016
