,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/bangkok/01/1979,a/swine/ohio/a01354299/2017,6.14221878666526,6.133333333333334,6.735975265417327,6.3371757951386405
1,a/beijing/32/1992,a/swine/ohio/a01354299/2017,6.530391708066533,6.468750000000001,6.208153003554564,6.402431570540366
2,a/fujian/411/2002,a/swine/ohio/a01354299/2017,4.312750293025311,4.4868421052631575,4.535798980230756,4.445130459506408
3,a/wisconsin/67/2005,a/swine/ohio/a01354299/2017,4.55323764912192,4.328125,4.1840139839810275,4.355125544367649
4,a/brisbane/10/2007,a/swine/ohio/a01354299/2017,4.55323764912192,4.328125,4.1840139839810275,4.355125544367649
5,a/perth/16/2009,a/swine/ohio/a01354299/2017,4.293652308305962,4.487671232876711,4.095995351174515,4.292439630785729
6,a/victoria/361/2011,a/swine/ohio/a01354299/2017,4.55323764912192,4.328125,4.1840139839810275,4.355125544367649
7,a/switzerland/9715293/2013,a/swine/ohio/a01354299/2017,4.361005996759767,4.325,4.711836245843789,4.465947414201185
8,a/hongkong/4801/2014,a/swine/ohio/a01354299/2017,3.988022209043758,4.128571428571429,4.623817613037274,4.246803750217487
9,a/swine/newyork/a01104005/2011,a/swine/ohio/a01354299/2017,6.386009158669332,6.214285714285714,6.647956632610809,6.416083835188618
10,a/wuhan/359/1995,a/swine/ohio/a01354299/2017,6.013625594347861,5.86923076923077,5.856078472328501,5.91297827863571
11,a/swine/texas/4199-2/1998,a/swine/ohio/a01354299/2017,6.0874664973817625,6.023076923076923,6.559937999804292,6.223493806754327
12,a/swine/minnesota/02782/2009,a/swine/ohio/a01354299/2017,6.530391708066533,6.468750000000001,6.208153003554564,6.402431570540366
13,a/swine/indiana/a01729045/2016,a/swine/ohio/a01354299/2017,6.0874664973817625,6.023076923076923,6.559937999804292,6.223493806754327
