,antigen,antiserum,Random Forest,AdaBoosted,MLP Network,Ensemble
0,a/fujian/411/2002,a/swine/iowa/a01730108/2016,5.299647470035515,5.365116279069766,5.3703471208694795,5.3450369566582525
1,a/brisbane/10/2007,a/swine/iowa/a01730108/2016,5.8751506375591145,5.633846153846153,5.54819658884554,5.6857311267502695
2,a/victoria/361/2011,a/swine/iowa/a01730108/2016,5.885812341543845,5.6264705882352954,5.903895524797669,5.80539281819227
3,a/swine/newyork/a01104005/2011,a/swine/iowa/a01730108/2016,3.8017729398423237,3.7600000000000025,3.8589191586452656,3.8068973661625307
4,a/swine/iowa/a01480656/2014,a/swine/iowa/a01730108/2016,3.8017729398423237,3.7600000000000025,3.8589191586452656,3.8068973661625307
5,a/wuhan/359/1995,a/swine/iowa/a01730108/2016,4.591547285473625,4.757499999999999,4.836798716941288,4.728615334138304
6,a/turkey/ohio/313053/2004,a/swine/iowa/a01730108/2016,3.7688589416410383,3.6325301204819263,3.503220222693135,3.634869761605367
7,a/swine/indiana/a01202866/2011,a/swine/iowa/a01730108/2016,3.7638725066624996,3.566233766233769,3.681069690669201,3.6703919878551563
8,a/sydney/5/1997,a/swine/iowa/a01730108/2016,5.169772920715191,4.749999999999999,5.192497652893414,5.037423524536202
9,a/swine/texas/4199-1/1998,a/swine/iowa/a01730108/2016,5.641408825641002,5.347500000000001,5.45927185485751,5.482726893499504
10,a/swine/minnesota/2782/2009,a/swine/iowa/a01730108/2016,3.608486692005539,3.521212121212122,3.407718317911267,3.5124723770429767
11,a/swine/texas/a01049914/2011,a/swine/iowa/a01730108/2016,4.259003792925235,4.196875,4.303542828585423,4.253140540503552
12,a/swine/iowa/a01432500/2013,a/swine/iowa/a01730108/2016,4.163661783614232,4.286666666666666,4.747873982953256,4.399400811078052
13,a/swine/wyoming/a01444562/2013,a/swine/iowa/a01730108/2016,4.088400977673511,3.9627118644067796,3.9478438926332973,3.9996522449045293
